Name,Task,TaskCategory,EventGuid
SoftKeyboard_Prediction_AlignNextWordPrediction,686,,00000000-0000-0000-0000-000000000000
SoftKeyboard_Prediction_SetPredictionPosition,687,,00000000-0000-0000-0000-000000000000
SoftKeyboard_Prediction_Popup_Pressed,688,,00000000-0000-0000-0000-000000000000
SoftKeyboard_TypingEfficiency_DetectedDoubleTapSpace,690,,00000000-0000-0000-0000-000000000000
SoftKeyboard_TypingEfficiency_ReplacingDoubleSpace,691,,00000000-0000-0000-0000-000000000000
SoftKeyboard_TypingEfficiency_DetectedStartOfSentence,692,,00000000-0000-0000-0000-000000000000
SoftKeyboard_TypingEfficiency_FocusChangeDetected,693,,00000000-0000-0000-0000-000000000000
SoftKeyboard_Prediction_Key_Pressed,694,,00000000-0000-0000-0000-000000000000
SoftKeyboard_Prediction_Current_Word_UI_Updated,695,,00000000-0000-0000-0000-000000000000
SoftKeyboard_Prediction_Next_Word_UI_Updated,696,,00000000-0000-0000-0000-000000000000
KeyboardUI_Optimized_Thumb_Resize,726,,00000000-0000-0000-0000-000000000000
KeyboardUI_Optimized_Emoji_Category_Switch,727,,00000000-0000-0000-0000-000000000000
KeyboardUI_Optimized_Emoji_Page_Switch,729,,00000000-0000-0000-0000-000000000000
KeyboardUI_Optimized_Layout_XML_Parsing,731,,00000000-0000-0000-0000-000000000000
KeyboardUI_Optimized_Emoji_XML_Parsing,733,,00000000-0000-0000-0000-000000000000
KeyboardUI_Optimized_Mapping_XML_Parsing,735,,00000000-0000-0000-0000-000000000000
SoftKeyboard_CandidatePane_PerfTrack_PredictionOpen_JPN,924,,00000000-0000-0000-0000-000000000000
SoftKeyboard_CandidatePane_PerfTrack_NextWordOpen_CHS,932,,00000000-0000-0000-0000-000000000000
PKMWin32kCallout,1153,,00000000-0000-0000-0000-000000000000
PKMRegisteredWithWin32k,1154,,00000000-0000-0000-0000-000000000000
PKMUIAction,1155,,00000000-0000-0000-0000-000000000000
PKMInputSubscription,1156,,00000000-0000-0000-0000-000000000000
PKMProcessDelayedInsertion,1157,,00000000-0000-0000-0000-000000000000
task:OpChannelDisabled,719,TaskScheduler Operational log was disabled,00000000-0000-0000-0000-000000000000
task:MethodFailure,998,Method Failure,00000000-0000-0000-0000-000000000000
task:Debug,999,Debug,00000000-0000-0000-0000-000000000000
IpRoutePropertyChange,1147,,00000000-0000-0000-0000-000000000000
IpNeighborReachable,1149,,00000000-0000-0000-0000-000000000000
TcpDeliverySatisfied,1158,,00000000-0000-0000-0000-000000000000
TcpSendPosted,1159,,00000000-0000-0000-0000-000000000000
TcpSendAdvance,1161,,00000000-0000-0000-0000-000000000000
TcpCTcpDelayWndwInactive,1162,,00000000-0000-0000-0000-000000000000
TcpCTcpAssignedBlocks,1163,,00000000-0000-0000-0000-000000000000
TcpCTcpCongestionWndw,1164,,00000000-0000-0000-0000-000000000000
TcpCTcpGamma,1165,,00000000-0000-0000-0000-000000000000
TcpSrttMeasurementStarted,1166,,00000000-0000-0000-0000-000000000000
TcpSrttMeasurementComplete,1167,,00000000-0000-0000-0000-000000000000
TcpSrttMeasurementCancelled,1168,,00000000-0000-0000-0000-000000000000
UdpEndpointSendMessages,1169,,00000000-0000-0000-0000-000000000000
TcpDeliveryFlush,1171,,00000000-0000-0000-0000-000000000000
TcpDeliveryInjectingData,1173,,00000000-0000-0000-0000-000000000000
TcpDeliveryPush,1178,,00000000-0000-0000-0000-000000000000
TcpTcbInjectFinComplete,1180,,00000000-0000-0000-0000-000000000000
TcpDeliveryCompleting,1181,,00000000-0000-0000-0000-000000000000
TcpInitiateSynRstValidation,1182,,00000000-0000-0000-0000-000000000000
TcpConnectTcbFailedRcvdRst,1183,,00000000-0000-0000-0000-000000000000
TcpConnectionTerminatedRcvdRst,1184,,00000000-0000-0000-0000-000000000000
TcpConnectionTerminatedRcvdSyn,1185,,00000000-0000-0000-0000-000000000000
TcpConnectRestransmit,1186,,00000000-0000-0000-0000-000000000000
TcpDataTransferRestransmit,1187,,00000000-0000-0000-0000-000000000000
TcpConnectionKeepAlive,1188,,00000000-0000-0000-0000-000000000000
TcpDeliveryStateChange,1189,,00000000-0000-0000-0000-000000000000
TcpAcquirePort,1191,,00000000-0000-0000-0000-000000000000
TcpAcquireWeakRefPort,1192,,00000000-0000-0000-0000-000000000000
TcpReleasePort,1193,,00000000-0000-0000-0000-000000000000
TcpReplacePort,1194,,00000000-0000-0000-0000-000000000000
TcpAssignedWeakReferencePort,1195,,00000000-0000-0000-0000-000000000000
TcpBhDetectFullSizeAck,1196,,00000000-0000-0000-0000-000000000000
TcpFlushSack,1197,,00000000-0000-0000-0000-000000000000
TcpReassemblyEntry,1198,,00000000-0000-0000-0000-000000000000
TcpReassemblyExit,1199,,00000000-0000-0000-0000-000000000000
TcpipNetworkPacketDrops,1215,,00000000-0000-0000-0000-000000000000
TcpMppNppEvaluation,1216,,00000000-0000-0000-0000-000000000000
TcpMppStartEpisode,1217,,00000000-0000-0000-0000-000000000000
TcpMppStopEpisode,1218,,00000000-0000-0000-0000-000000000000
TcpMppStartEpoch,1219,,00000000-0000-0000-0000-000000000000
TcpTemplateParameters,1223,,00000000-0000-0000-0000-000000000000
TcpTemplateChanged,1224,,00000000-0000-0000-0000-000000000000
TcpDataTransferEcnAlpha,1225,,00000000-0000-0000-0000-000000000000
TcpInterfaceRscStateChange,1226,,00000000-0000-0000-0000-000000000000
TcpRscNblOobInfo,1227,,00000000-0000-0000-0000-000000000000
TcpLoopbackFastPathFailReason,1228,,00000000-0000-0000-0000-000000000000
TcpSendIdleBegin,1229,,00000000-0000-0000-0000-000000000000
RssBindingChange,1230,,00000000-0000-0000-0000-000000000000
RssPortChange,1231,,00000000-0000-0000-0000-000000000000
RssPortReference,1232,,00000000-0000-0000-0000-000000000000
RssPortCapabilities,1233,,00000000-0000-0000-0000-000000000000
RssPortProcessors,1234,,00000000-0000-0000-0000-000000000000
RssProcessorAssignment,1235,,00000000-0000-0000-0000-000000000000
RssProcessorUnassignment,1236,,00000000-0000-0000-0000-000000000000
RssIndirectionChange,1237,,00000000-0000-0000-0000-000000000000
RssProcessorConsolidation,1238,,00000000-0000-0000-0000-000000000000
RssConfigurationChange,1239,,00000000-0000-0000-0000-000000000000
RssFailure,1240,,00000000-0000-0000-0000-000000000000
RssBindingBindComplete,1241,,00000000-0000-0000-0000-000000000000
RssPortBindComplete,1242,,00000000-0000-0000-0000-000000000000
RssPortNotSupported,1243,,00000000-0000-0000-0000-000000000000
RssInitializeIndirectionTable,1244,,00000000-0000-0000-0000-000000000000
RssBindingRundown,1245,,00000000-0000-0000-0000-000000000000
RssPortRundown,1246,,00000000-0000-0000-0000-000000000000
RssBindingCapability,1247,,00000000-0000-0000-0000-000000000000
Ndkpi_Create_Cq,1248,,00000000-0000-0000-0000-000000000000
Ndkpi_Create_Completion,1249,,00000000-0000-0000-0000-000000000000
Ndkpi_Close_Obj,1250,,00000000-0000-0000-0000-000000000000
Ndkpi_Close_Completion,1251,,00000000-0000-0000-0000-000000000000
Ndkpi_Resize_Cq,1252,,00000000-0000-0000-0000-000000000000
Ndkpi_Request_Completion,1253,,00000000-0000-0000-0000-000000000000
Ndkpi_Arm_Cq,1254,,00000000-0000-0000-0000-000000000000
Ndkpi_Cq_Result,1255,,00000000-0000-0000-0000-000000000000
Ndkpi_Create_Mr,1256,,00000000-0000-0000-0000-000000000000
Ndkpi_Flush,1257,,00000000-0000-0000-0000-000000000000
Ndkpi_Send,1258,,00000000-0000-0000-0000-000000000000
Ndkpi_Receive,1259,,00000000-0000-0000-0000-000000000000
Ndkpi_Register_Mr,1260,,00000000-0000-0000-0000-000000000000
Ndkpi_Deregister_Mr,1261,,00000000-0000-0000-0000-000000000000
Ndkpi_Initialize_Fast_Register_Mr,1262,,00000000-0000-0000-0000-000000000000
Ndkpi_Modify_Srq,1263,,00000000-0000-0000-0000-000000000000
Ndkpi_Connect,1264,,00000000-0000-0000-0000-000000000000
Ndkpi_Connect_Shared_Endpoint,1265,,00000000-0000-0000-0000-000000000000
Ndkpi_Complete_Connect,1266,,00000000-0000-0000-0000-000000000000
Ndkpi_Accept,1267,,00000000-0000-0000-0000-000000000000
Ndkpi_Disconnect,1268,,00000000-0000-0000-0000-000000000000
Ndkpi_Listen,1269,,00000000-0000-0000-0000-000000000000
Ndkpi_Create_Mw,1270,,00000000-0000-0000-0000-000000000000
Ndkpi_Create_Srq,1271,,00000000-0000-0000-0000-000000000000
Ndkpi_Create_Qp,1272,,00000000-0000-0000-0000-000000000000
Ndkpi_Create_Qp_Srq,1273,,00000000-0000-0000-0000-000000000000
Ndkpi_Create_Pd,1274,,00000000-0000-0000-0000-000000000000
Ndkpi_Create_Shared_Endpoint,1275,,00000000-0000-0000-0000-000000000000
Ndkpi_Create_Connector,1276,,00000000-0000-0000-0000-000000000000
Ndkpi_Create_Listener,1277,,00000000-0000-0000-0000-000000000000
Ndkpi_Build_Lam,1278,,00000000-0000-0000-0000-000000000000
Ndkpi_Release_Lam,1279,,00000000-0000-0000-0000-000000000000
Ndkpi_Cq_Notification_Callback,1280,,00000000-0000-0000-0000-000000000000
Ndkpi_Srq_Notification_Callback,1281,,00000000-0000-0000-0000-000000000000
Ndkpi_Disconnect_Event_Callback,1282,,00000000-0000-0000-0000-000000000000
Ndkpi_Connect_Event_Callback,1283,,00000000-0000-0000-0000-000000000000
Ndkpi_Get_Token,1284,,00000000-0000-0000-0000-000000000000
Ndkpi_Get_Sockaddr,1285,,00000000-0000-0000-0000-000000000000
Ndkpi_Get_Sockaddr_Failure,1286,,00000000-0000-0000-0000-000000000000
Ndkpi_Reject,1287,,00000000-0000-0000-0000-000000000000
Ndkpi_Get_Connect_Data,1288,,00000000-0000-0000-0000-000000000000
Ndkpi_Work_Request_Inline_Failure,1289,,00000000-0000-0000-0000-000000000000
Ndkpi_Bind,1290,,00000000-0000-0000-0000-000000000000
Ndkpi_Fast_Register,1291,,00000000-0000-0000-0000-000000000000
Ndkpi_Invalidate,1292,,00000000-0000-0000-0000-000000000000
Ndkpi_Read,1293,,00000000-0000-0000-0000-000000000000
Ndkpi_Write,1294,,00000000-0000-0000-0000-000000000000
Ndkpi_SrqReceive,1295,,00000000-0000-0000-0000-000000000000
Ndkpi_Srq_Work_Request_Inline_Failure,1296,,00000000-0000-0000-0000-000000000000
Ndkpi_Open_Adapter,1297,,00000000-0000-0000-0000-000000000000
Ndkpi_Close_Adapter_Enter,1298,,00000000-0000-0000-0000-000000000000
Ndkpi_Close_Adapter_Exit,1299,,00000000-0000-0000-0000-000000000000
TcpCreateNotificationChannelRequestProcessed,1307,,00000000-0000-0000-0000-000000000000
TcpSignalNotificationChannelEvent,1308,,00000000-0000-0000-0000-000000000000
TcpDetachNotificationChannel,1309,,00000000-0000-0000-0000-000000000000
TcpPlumbWakePattern,1311,,00000000-0000-0000-0000-000000000000
TcpDeplumbWakePattern,1312,,00000000-0000-0000-0000-000000000000
TcpipPlumbWakePatternOnInterface,1313,,00000000-0000-0000-0000-000000000000
Ndkpi_Control_Cq_Im,1314,,00000000-0000-0000-0000-000000000000
TcpipMediaConnect,1321,,00000000-0000-0000-0000-000000000000
TcpipLimitedLinkConnectivity,1323,,00000000-0000-0000-0000-000000000000
IpNeighborState,1324,,00000000-0000-0000-0000-000000000000
IpNeighborDiscovery,1325,,00000000-0000-0000-0000-000000000000
IpSourceAddressSelection,1326,,00000000-0000-0000-0000-000000000000
IpSortedAddressPairs,1327,,00000000-0000-0000-0000-000000000000
Ndkpi_Cq_Result_Ex,1328,,00000000-0000-0000-0000-000000000000
Ndkpi_Send_Invalidate,1329,,00000000-0000-0000-0000-000000000000
UdpCreateNotificationChannelRequest,1334,,00000000-0000-0000-0000-000000000000
UdpQueryNotificationChannelStatusRequest,1335,,00000000-0000-0000-0000-000000000000
UdpCreateNotificationChannelRequestProcessed,1336,,00000000-0000-0000-0000-000000000000
UdpSignalNotificationChannelEvent,1337,,00000000-0000-0000-0000-000000000000
UdpDetachNotificationChannel,1338,,00000000-0000-0000-0000-000000000000
UdpUnlinkNotificationChannel,1339,,00000000-0000-0000-0000-000000000000
UdpCreateNotificationChannelRequestProcessing,1340,,00000000-0000-0000-0000-000000000000
TcpConnectionSummary,1341,,00000000-0000-0000-0000-000000000000
TcpipGeneric,1342,,00000000-0000-0000-0000-000000000000
TcpSackUpdate,1343,,00000000-0000-0000-0000-000000000000
TcpIsPatternCoalescingRequired,1344,,00000000-0000-0000-0000-000000000000
TcpRtcPortRangeAssignment,1345,,00000000-0000-0000-0000-000000000000
TcpipUpdateInterfaceConfigFlags,1346,,00000000-0000-0000-0000-000000000000
TcpipAoacFailFast,1357,,00000000-0000-0000-0000-000000000000
TcpCreateNotificationChannelUnmarkRequest,1358,,00000000-0000-0000-0000-000000000000
TcpipNblClonedForRaw,1360,,00000000-0000-0000-0000-000000000000
TcpipCloneDropped,1361,,00000000-0000-0000-0000-000000000000
IpAddressWolStateChange,1362,,00000000-0000-0000-0000-000000000000
IpWolContextChange,1363,,00000000-0000-0000-0000-000000000000
TcpInsertConnectionTuple,1364,,00000000-0000-0000-0000-000000000000
TcpRemoveConnectionTuple,1365,,00000000-0000-0000-0000-000000000000
TcpDeferPortSelection,1366,,00000000-0000-0000-0000-000000000000
TcpipNblOob,1367,,00000000-0000-0000-0000-000000000000
TcpipTeredoOpen,1368,,00000000-0000-0000-0000-000000000000
TcpipTeredoClose,1369,,00000000-0000-0000-0000-000000000000
TcpipRouteLookup,1370,,00000000-0000-0000-0000-000000000000
TcpipSrcAddrLookup,1371,,00000000-0000-0000-0000-000000000000
RemoteEndpoint,1372,,00000000-0000-0000-0000-000000000000
Memory,1373,,00000000-0000-0000-0000-000000000000
Partition,1374,,00000000-0000-0000-0000-000000000000
TcpLedbatState,1375,,00000000-0000-0000-0000-000000000000
TcpAssociateNameResContext,1376,,00000000-0000-0000-0000-000000000000
TcpInspectConnectWithNameResContext,1377,,00000000-0000-0000-0000-000000000000
IpRouteSelection,1378,,00000000-0000-0000-0000-000000000000
IpRouteBlocked,1379,,00000000-0000-0000-0000-000000000000
TcpTailLossProbe,1380,,00000000-0000-0000-0000-000000000000
TcpRack,1381,,00000000-0000-0000-0000-000000000000
TcpFastopenStateChange,1382,,00000000-0000-0000-0000-000000000000
UdpCreateEndpointAfFailure,1383,,00000000-0000-0000-0000-000000000000
UdpCreateEndpointCompartmentFailure,1384,,00000000-0000-0000-0000-000000000000
UdpCreateEndpointComplete,1385,,00000000-0000-0000-0000-000000000000
UdpCreateEndpointInspectionFailure,1386,,00000000-0000-0000-0000-000000000000
UdpBindEndpointResolutionFailure,1387,,00000000-0000-0000-0000-000000000000
UdpBindEndpointPortFailure,1388,,00000000-0000-0000-0000-000000000000
UdpBindEndpointInspectionFailure,1389,,00000000-0000-0000-0000-000000000000
UdpBindEndpointComplete,1390,,00000000-0000-0000-0000-000000000000
UdpCloseEndpointBound,1391,,00000000-0000-0000-0000-000000000000
UdpCloseEndpointUnBound,1392,,00000000-0000-0000-0000-000000000000
UdpSendMessagesResolutionFailure,1393,,00000000-0000-0000-0000-000000000000
UdpSendMessagesValidationFailure,1394,,00000000-0000-0000-0000-000000000000
UdpSendMessagesSrcAddrSelectionFailure,1395,,00000000-0000-0000-0000-000000000000
UdpGlobalAddInterface,1397,,00000000-0000-0000-0000-000000000000
UdpGlobalDeleteInterface,1398,,00000000-0000-0000-0000-000000000000
UdpStartInetModuleFailure,1399,,00000000-0000-0000-0000-000000000000
UdpSendMessagesPathAfFailure,1406,,00000000-0000-0000-0000-000000000000
UdpSendMessagesPathNextHopAddrFailure,1408,,00000000-0000-0000-0000-000000000000
TcpFastopenSynRcvdLimit,1410,,00000000-0000-0000-0000-000000000000
TcpLossRecoverySend,1412,,00000000-0000-0000-0000-000000000000
IcmpPacketDrops,1414,,00000000-0000-0000-0000-000000000000
TcpipTimerStateChange,1416,,00000000-0000-0000-0000-000000000000
IpCompartmentCreation,1418,,00000000-0000-0000-0000-000000000000
TcpCubicDataTransferCumAck,1420,,00000000-0000-0000-0000-000000000000
TcpCubicDataTransferDupAck,1421,,00000000-0000-0000-0000-000000000000
IpCompartmentCleanup,1422,,00000000-0000-0000-0000-000000000000
IpUpdateInterfaceNetworkCategoryState,1423,,00000000-0000-0000-0000-000000000000
IpInterfaceCreation,1424,,00000000-0000-0000-0000-000000000000
IpInterfaceDeletion,1425,,00000000-0000-0000-0000-000000000000
IpInterfaceCleanup,1426,,00000000-0000-0000-0000-000000000000
IpSubInterfaceCreation,1427,,00000000-0000-0000-0000-000000000000
IpSubInterfaceDeletion,1428,,00000000-0000-0000-0000-000000000000
IpSubInterfaceCleanup,1429,,00000000-0000-0000-0000-000000000000
IpInterfaceChangeNotification,1430,,00000000-0000-0000-0000-000000000000
IpInterfaceInternetConnectivityStatus,1431,,00000000-0000-0000-0000-000000000000
IpAddressChangeNotification,1432,,00000000-0000-0000-0000-000000000000
IpRouteChangeNotification,1433,,00000000-0000-0000-0000-000000000000
IpNeighborChangeNotification,1434,,00000000-0000-0000-0000-000000000000
IpAddressDadStateChange,1435,,00000000-0000-0000-0000-000000000000
IpRouteDGDStateChange,1436,,00000000-0000-0000-0000-000000000000
IpInterfaceDisconnect,1437,,00000000-0000-0000-0000-000000000000
TcpPacingSend,1438,,00000000-0000-0000-0000-000000000000
FeatureFallback,1439,,00000000-0000-0000-0000-000000000000
TcpLoopbackFastPathSuccess,1440,,00000000-0000-0000-0000-000000000000
IpRouterInformationChangeNotification,1441,,00000000-0000-0000-0000-000000000000
IpRaDnsEvent,1442,,00000000-0000-0000-0000-000000000000
IpRouteRundown,1443,,00000000-0000-0000-0000-000000000000
TcpCubicDataTransferEcn,1444,,00000000-0000-0000-0000-000000000000
InetInspect,1445,,00000000-0000-0000-0000-000000000000
TcpFastopenFallbackUpdate,1446,,00000000-0000-0000-0000-000000000000
FeatureFallbackNcsiNoConnectivity,1447,,00000000-0000-0000-0000-000000000000
FeatureFallbackLoopback,1448,,00000000-0000-0000-0000-000000000000
TcpFastopenIncompatCallout,1449,,00000000-0000-0000-0000-000000000000
TcpipSourceConstraint,1450,,00000000-0000-0000-0000-000000000000
TcpSystemAbortTcb,1451,,00000000-0000-0000-0000-000000000000
FeatureFallbackNoNextHop,1452,,00000000-0000-0000-0000-000000000000
TcpBindEndpointWakeFailure,1453,,00000000-0000-0000-0000-000000000000
UdpBindEndpointWakeFailure,1454,,00000000-0000-0000-0000-000000000000
InetWakeAcquirePort,1455,,00000000-0000-0000-0000-000000000000
TcpSackUpdateLimitReached,1456,,00000000-0000-0000-0000-000000000000
TcpipIpAddressLifetime,1457,,00000000-0000-0000-0000-000000000000
TcpRepartitionEvent,1458,,00000000-0000-0000-0000-000000000000
TcpipPowerStateTransitionEvent,1459,,00000000-0000-0000-0000-000000000000
TcpipLoopbackPacketTransmit,1464,,00000000-0000-0000-0000-000000000000
TcpipFramingPacketDrops,1465,,00000000-0000-0000-0000-000000000000
TcpRstSend,1466,,00000000-0000-0000-0000-000000000000
TcpRecentConnectionFailure,1467,,00000000-0000-0000-0000-000000000000
TcpPrrSend,1468,,00000000-0000-0000-0000-000000000000
